"","iso3","count_respondents","scope","gender","quintile","twe_usd_pc","twe_usd_pc_low","twe_usd_pc_upp","twe_usd","twe_usd_low","twe_usd_upp","access_water_piped_house","access_water_piped_house_low","access_water_piped_house_upp","access_water_piped_plot","access_water_piped_plot_low","access_water_piped_plot_upp","water_trucked","water_trucked_low","water_trucked_upp","water_on_premises","water_on_premises_low","water_on_premises_upp","water_distr","water_distr_low","water_distr_upp","consume_distr","consume_distr_low","consume_distr_upp","consume_other","consume_other_low","consume_other_upp","consume_bottled","consume_bottled_low","consume_bottled_upp","improved_w_access","improved_w_access_low","improved_w_access_upp","water_daily","water_daily_low","water_daily_upp","water_dist_daily","water_dist_daily_low","water_dist_daily_upp","access_water_piped_house_daily","access_water_piped_house_daily_low","access_water_piped_house_daily_upp","access_water_piped_plot_daily","access_water_piped_plot_daily_low","access_water_piped_plot_daily_upp","w_dist_treatment","w_dist_treatment_low","w_dist_treatment_upp","w_treatment","w_treatment_low","w_treatment_upp","reason_w_treatment_taste","reason_w_treatment_taste_low","reason_w_treatment_taste_upp","reason_w_treatment_color","reason_w_treatment_color_low","reason_w_treatment_color_upp","reason_w_treatment_quality","reason_w_treatment_quality_low","reason_w_treatment_quality_upp","reason_w_treatment_continuity","reason_w_treatment_continuity_low","reason_w_treatment_continuity_upp","bottled_color","bottled_color_low","bottled_color_upp","bottled_continuity","bottled_continuity_low","bottled_continuity_upp","bottled_quality","bottled_quality_low","bottled_quality_upp","bottled_custom","bottled_custom_low","bottled_custom_upp","bottled_taste","bottled_taste_low","bottled_taste_upp","piped_ou","piped_ou_low","piped_ou_upp","other_ou","other_ou_low","other_ou_upp","unimproved_ou","unimproved_ou_low","unimproved_ou_upp","we_piped_water","we_piped_water_low","we_piped_water_upp","we_bottled","we_bottled_low","we_bottled_upp","we_trucked","we_trucked_low","we_trucked_upp","satisfied_service","satisfied_service_low","satisfied_service_upp","unsatisfied_service","unsatisfied_service_low","unsatisfied_service_upp","access_san_exclusive","access_san_exclusive_low","access_san_exclusive_upp","access_sewer","access_sewer_low","access_sewer_upp","access_septic","access_septic_low","access_septic_upp","access_latrine","access_latrine_low","access_latrine_upp","improved_san","improved_san_low","improved_san_upp","access_sewer_exclusive","access_sewer_exclusive_low","access_sewer_exclusive_upp","access_septic_exclusive","access_septic_exclusive_low","access_septic_exclusive_upp","access_latrine_exclusive","access_latrine_exclusive_low","access_latrine_exclusive_upp","improved_san_exclusive","improved_san_exclusive_low","improved_san_exclusive_upp","no_san_access","no_san_access_low","no_san_access_upp","open_def","open_def_low","open_def_upp","access_latrines_unimproved","access_latrines_unimproved_low","access_latrines_unimproved_upp","access_latrines_unimproved_exclusive","access_latrines_unimproved_exclusive_low","access_latrines_unimproved_exclusive_upp","sewage_treated","sewage_treated_low","sewage_treated_upp","sewage_dont_know","sewage_dont_know_low","sewage_dont_know_upp","sewage_contaminates","sewage_contaminates_low","sewage_contaminates_upp","year"
"169","MEX",200,"country","all","4",5.78110361498536,4.39856876611329,7.16363846385743,19.326869789581,16.0751685059891,22.5785710731728,0.153419262132498,0.0963622854044758,0.21047623886052,0.0225499188897595,0.000136288277610624,0.0449635495019084,0.00571326961684863,-0.00546155057243577,0.016888089806133,0.192729815713931,0.131149909774528,0.254309721653335,0.845351686108093,0.788544956898095,0.902158415318091,0.175969181022258,0.115950432402677,0.235987929641838,0.774214746216473,0.709263008311825,0.839166484121122,0.740494667382514,0.672603533181507,0.808385801583521,0.950183927238731,0.91925777449214,0.981110079985322,0.556646396225382,0.475057598275257,0.638235194175507,0.54324327267707,0.455101868948248,0.631384676405893,0.0903896560288226,0.0417978873967565,0.138981424660889,0.00719136345256663,-0.00357031235868129,0.0179530392638146,0.416791214029958,0.236350016084186,0.597232411975729,0.400806131156424,0.256943178347686,0.544669083965162,0,0,0,0,0,0,0.0668352110762009,0.0326456717094304,0.101024750442971,0,0,0,0.0114346408615658,-0.010833351981581,0.0337026337047127,0.0834735038109921,0.019310352092485,0.147636655529499,0.559356496823248,0.465105997351962,0.653606996294534,0.0442528850419307,0.00744900021709089,0.0810567698667706,0.0417758805735293,0.00638373947536047,0.0771680216716981,0.834927736055871,0.776657962882369,0.893197509229374,0.129840842079644,0.0764807219359335,0.183200962223355,0.0165988176418999,-0.00217102531605842,0.0353686605998583,14.0320805770631,10.6021861351786,17.4619750189476,11.628360249395,9.88922219166546,13.3674983071246,31.3183507998959,3.46340300594101,59.1732985938508,0,0,0,0,0,0,0.977475553818591,0.953099540462645,1.00185156717454,0.85936066215166,0.807460592678671,0.91126073162465,0.118120832983266,0.0703382584949166,0.165903407471616,0,0,0,0.977481495134927,0.954813528286832,1.00014946198302,0.841284716716237,0.785754655080776,0.896814778351698,0.113672332237281,0.066546614324048,0.160798050150515,0,0,0,0.954957048953518,0.92205413560412,0.987859962302917,0,0,0,0,0,0,0.0225185048650732,-0.000149461983021289,0.0451864717131677,0.0450429510464818,0.0121400376970834,0.0779458643958802,0.161346380597583,0.103558921556334,0.219133839638832,1.39859013245178,1.03347168599815,1.76370857890542,0.095910715272684,0.047919818275278,0.14390161227009,2021
"170","MEX",157,"country","all","2",5.3066280726087,4.18317860149417,6.43007754372323,17.5522332333785,14.1490170260977,20.9554494406593,0.171088047333824,0.10664331175102,0.235532782916628,0.0704894254946578,0.0248769881082367,0.116101862881079,0,0,0,0.27373302420152,0.194818386581545,0.352647661821495,0.852906609424721,0.790345431423416,0.915467787426026,0.241577472828481,0.16736973104623,0.315785214610733,0.724860819047197,0.647894894323138,0.801826743771256,0.642724411374124,0.558777050290917,0.72667177245733,0.966438291875679,0.938173432302996,0.994703151448361,0.548224785314077,0.460529232459185,0.635920338168969,0.551580644048489,0.456970004933433,0.646191283163544,0.08496980784503,0.0356858069715113,0.134253808718549,0.0403735820864464,0.00812800393407872,0.0726191602388141,0.425323022211105,0.251251953346716,0.599394091075494,0.514459085536103,0.363720982700208,0.665197188371998,0,0,0,0,0,0,0.142558555445194,0.0802627893407228,0.204854321549666,0.00208621537310862,-0.00201200192767841,0.00618443267389565,0,0,0,0.0810704188752839,0.0211673937051735,0.140973444045394,0.462370207684269,0.35245737765199,0.572283037716547,0.0378742430639974,-0.0120979685287002,0.087846454656695,0.0816051590847706,0.00862669877606859,0.154583619393473,0.852906609424721,0.790345431423416,0.915467787426026,0.138302236340482,0.0763732392874997,0.200231233393465,0.00663526190750535,-0.00319644859308878,0.0164669724080995,12.8664915837274,9.82647573975915,15.9065074276957,11.2029790974943,8.71246269791475,13.6934954970738,24.7147279198874,12.077440119988,37.3520157197868,0,0,0,0,0,0,0.941934254196327,0.899693821606552,0.984174686786103,0.751466170823558,0.670924918948304,0.832007422698812,0.18159595521501,0.111833305020577,0.251358605409443,0.0151751844152653,-0.00571335981277168,0.0360637286433022,0.948237310453833,0.898937146420626,0.99753747448704,0.715499366035632,0.632320886131098,0.798677845940166,0.159042219527694,0.0929571141114162,0.225127324943972,0.0151751844152653,-0.00571335981277168,0.0360637286433022,0.889716769978591,0.827086558515856,0.952346981441326,0,0,0,0,0,0,0.0517626895461668,0.00246252551295974,0.101062853579374,0.110283230021409,0.0476530185586741,0.172913441484144,0.0895816509583534,0.0372767440748532,0.141886557841854,1.31806512028278,0.91277831291097,1.7233519276546,0.0806468101030811,0.0363329304261132,0.124960689780049,2021
"171","NIC",278,"country","all","3",3.28442805693687,1.69731620120502,4.87153991266872,10.8737167952679,8.17068424691135,13.5767493436244,0.687341682016509,0.613002902588303,0.761680461444715,0.0621880568052869,0.0199133457167975,0.104462767893776,0.00180788005194898,-0.00174163121177162,0.00535739131566958,0.837807611962401,0.78133528064038,0.894279943284422,0.8405542986698,0.777866234195627,0.903242363143973,0.749529738821796,0.68058361937938,0.818475858264212,0.231987129584444,0.163906252651703,0.300068006517186,0.0651323237101724,0.0354688579431339,0.094795789477211,0.98151686840624,0.965368466238824,0.997665270573656,0.543068571122333,0.461239116799256,0.624898025445411,0.547831910097118,0.461836975737801,0.633826844456436,0.385185827577042,0.306740537538195,0.463631117615889,0.020780891918306,-0.00423780284414233,0.0457995866807543,0.689727704181835,0.601771514869038,0.777683893494632,0.653599990060754,0.570490974999833,0.736709005121675,0,0,0,0.000556568827760194,-0.000537536455625701,0.00165067411114609,0.427728641436057,0.350787962524129,0.504669320347986,0.00686601663796387,-0.00654624138223898,0.0202782746581667,0,0,0,0,0,0,0.491813631855901,0.261872481364951,0.72175478234685,0.0193732160134454,-0.0189146142021168,0.0576610462290076,0,0,0,0.779776646384861,0.710015763062935,0.849537529706787,0.171298585216778,0.106850181545984,0.235746988887571,0.0232583474276252,-0.000558345490742691,0.0470750403459932,9.71075280971766,7.64575027821106,11.7757553412243,15.6445687799559,9.13509604138322,22.1540415185285,4.2674253200569,4.2674253200569,4.2674253200569,0,0,0,0,0,0,0.907962510007929,0.861652929522128,0.95427209049373,0.493992093208797,0.414675037506145,0.57330914891145,0.210766453436687,0.145180832543331,0.276352074330044,0.137578766678946,0.0789524217675481,0.196205111590344,0.84233731332443,0.780550586859228,0.904124039789633,0.458559353538591,0.381276424496539,0.535842282580644,0.186514141155004,0.124578196186825,0.248450086123184,0.112505583172554,0.0595413285349958,0.165469837810111,0.757579077866149,0.687722167869541,0.827435987862757,0.0415200971772164,0.00605624823414423,0.0769839461202885,0.0154720224611925,-0.0073866946093457,0.0383307395317307,0.15766268667557,0.0958759602103672,0.219449413140772,0.242420922133851,0.172564012137243,0.312277832130459,0.035048737819413,0.00240067957425297,0.067696796064573,0.376313251061851,0.18035789976304,0.572268602360661,0.0273977891741574,-0.00276851270375969,0.0575640910520744,2021
"172","NIC",339,"country","all","5",2.86420260596253,2.08160790430954,3.64679730761553,14.1041102484725,10.0968047176313,18.1114157793137,0.671328347968431,0.604250842289174,0.738405853647687,0.0309139919303316,0.00555712086911282,0.0562708629915504,0.00090832421391367,-0.000875547415121363,0.0026921958429487,0.734320584284769,0.671536886187131,0.797104282382408,0.893304441890455,0.843614284268964,0.942994599511946,0.702242339898762,0.636822866757488,0.767661813040036,0.26588927848994,0.203542300291098,0.328236256688783,0.196562713767682,0.142494478570053,0.25063094896531,0.968131618388703,0.938122983919603,0.998140252857803,0.635588525857749,0.563129356907402,0.708047694808097,0.63035625783175,0.555578107838415,0.705134407825084,0.408960285608811,0.338575356175175,0.479345215042448,0.0160022039749322,-0.002121132828415,0.0341255407782795,0.554970731320154,0.471105828415467,0.63883563422484,0.597411422751797,0.518684386727009,0.676138458776585,0,0,0,0,0,0,0.354221514821178,0.287189620360388,0.421253409281967,0,0,0,0,0,0,0.0245224334906008,-0.000644202369319679,0.0496890693505213,0.466242750681818,0.31458095871293,0.617904542650706,0.0765944056671174,-0.0222572408185584,0.175446052152793,0.0519836064791217,-0.0429626152376554,0.146929828195899,0.82928614251594,0.767683380420096,0.890888904611785,0.128160052656502,0.0770043133452881,0.179315791967716,0.0161151256063185,-0.00651841105379191,0.038748662266429,8.60787008179534,7.43203358675839,9.78370657683228,17.1690398781096,9.82832503153279,24.5097547246865,0,0,0,0,0,0,0,0,0,0.894337046504741,0.855049919825285,0.933624173184196,0.516842240534287,0.445808701486207,0.587875779582366,0.189444015875655,0.130287111190809,0.2486009205605,0.11947080418095,0.0701214715025219,0.168820136859379,0.825757060590892,0.767149926386048,0.884364194795735,0.461481625777931,0.392543953617491,0.530419297938371,0.166857919475606,0.109758969828803,0.223956869122409,0.0999963026413807,0.0543947468250694,0.145597858457692,0.728335847894918,0.664299563085151,0.792372132704685,0.0223045267275678,-0.00145639601539277,0.0460654494705284,0,0,0,0.174242939409108,0.115635805204265,0.232850073613952,0.271664152105082,0.207627867295315,0.335700436914849,0.079201007051936,0.0444031151316816,0.11399889897219,0.633302713340137,0.386347001206866,0.880258425473408,0.0459394035015751,0.0174450222085158,0.0744337847946343,2021
"173","NIC",300,"country","all","2",2.69865835530105,1.95599299173878,3.44132371886332,10.0662969801315,7.28338443936173,12.8492095209012,0.633305184775019,0.56059577250646,0.706014597043578,0.0869548824751399,0.044686223709244,0.129223541241036,0,0,0,0.818754948779831,0.76015218401945,0.877357713540212,0.829966524973625,0.768838728408209,0.891094321539041,0.720260067250159,0.651028075920587,0.78949205857973,0.240672854114328,0.174659683966818,0.306686024261838,0.108058131573478,0.0617883006911248,0.154327962455832,0.960932921364487,0.929026280466043,0.992839562262931,0.467109728846888,0.390649963504217,0.543569494189559,0.465328561028204,0.384656391140358,0.54600073091605,0.301348559058353,0.234316078359419,0.368381039757287,0.0357811795654688,0.00929765164316158,0.0622647074877759,0.73203335133902,0.657819937692368,0.806246764985672,0.706634956447857,0.634625824689507,0.778644088206207,0.0026949928881035,-0.0010520165857236,0.00644200236193061,0,0,0,0.451474578019269,0.378884201742179,0.524064954296358,0.0080224013345878,-0.00762424661284968,0.0236690492820253,0,0,0,0.0510101166505618,-0.0401079977763931,0.142128231077517,0.45127152401081,0.224616175713672,0.677926872307949,0,0,0,0,0,0,0.748857661575088,0.680384164656806,0.81733115849337,0.15439611384459,0.0975488225057723,0.211243405183407,0.0619784542937107,0.0222428118578037,0.101714096729618,12.0957371107376,8.23348779985278,15.9579864216225,10.3361467349598,6.79875461445669,13.873538855463,85.348506401138,85.348506401138,85.348506401138,0,0,0,0,0,0,0.867254567577493,0.812461605421803,0.922047529733182,0.508181354207292,0.434072096833954,0.582290611580631,0.180723306454958,0.124948037948166,0.23649857496175,0.154785748393551,0.0986019220755383,0.210969574711564,0.843690409055801,0.784907643820306,0.902473174291296,0.465830696000305,0.393565213730336,0.538096178270273,0.139621894748066,0.0926815871616146,0.186562202334518,0.141837668913102,0.0879581420002045,0.195717195825999,0.747290259661473,0.679388786052152,0.815191733270794,0.0418310184427179,0.00831025218333466,0.0753517847021012,0,0,0,0.156309590944199,0.0975268257087035,0.215092356179694,0.252709740338527,0.184808266729206,0.320611213947848,0.0312417148761164,0.00695516487662544,0.0555282648756075,0.297321327131266,0.133196683489563,0.461445970772969,0.0101258283812272,-0.00717340896032147,0.0274250657227759,2021
"174","NIC",336,"country","all","4",4.44482193520229,1.64473470190437,7.24490916850021,19.409337084452,5.6359766067106,33.1826975621933,0.637895270022958,0.568309684626315,0.707480855419601,0.0441273177523186,0.0116587164699729,0.0765959190346643,0.000566017260775517,-0.000545947500134973,0.00167798202168601,0.751658338735231,0.690870942627539,0.812445734842922,0.888423907118968,0.834672745906125,0.942175068331811,0.682022587775277,0.614303395461193,0.74974178008936,0.298114488021384,0.232229143184589,0.363999832858179,0.206729747643537,0.150179927149681,0.263279568137393,0.98013707579666,0.953605100213233,1.00666905138009,0.697065692123477,0.630446865359075,0.763684518887879,0.677142729969466,0.607390137063538,0.746895322875393,0.484180288638402,0.41412455283779,0.554236024439013,0.0219999903975976,0.000470358783873737,0.0435296220113215,0.747000912508131,0.66948674078226,0.824515084234003,0.757046688186909,0.685062395672741,0.829030980701077,0.00120412866952975,-0.0011599287802045,0.003568186119264,0,0,0,0.466568769347757,0.396930835467957,0.536206703227557,0.00573338447803521,-0.00547196617147601,0.0169387351275464,0.0179883954756299,-0.0170794131712083,0.0530562041224681,0.0401315219821873,-0.0136198024830777,0.0938828464474522,0.428792776172947,0.278043263934175,0.579542288411719,0.0204544707316424,-0.00891399879950119,0.0498229402627859,0.0141821947090062,-0.0135717900433878,0.0419361794614001,0.873009940274757,0.816295600554582,0.929724279994932,0.103240424728973,0.0522930069081797,0.154187842549765,0.0213864608514526,-0.00525071322593626,0.0480236349288414,19.8345500889481,1.11180003136575,38.5573001465305,12.3987627629876,9.05684997953024,15.7406755464449,79.6586059743955,79.6586059743955,79.6586059743955,0,0,0,0,0,0,0.791802089531185,0.734812417800196,0.848791761262173,0.550094718453774,0.478355914812818,0.621833522094731,0.216850950364677,0.155073956334798,0.278627944394555,0.108618089815,0.0592282273108116,0.158007952319189,0.875563758633451,0.82287838569616,0.928249131570743,0.454200593052494,0.385737216460249,0.52266396964474,0.140180544288121,0.0870060342754928,0.193355054300748,0.0858825991261257,0.0428840796062924,0.128881118645959,0.680263736466741,0.612859273351297,0.747668199582184,0.0122754284815512,-0.00100069928380282,0.0255515562469053,0,0,0,0.124436241366549,0.0717508684292575,0.17712161430384,0.319736263533259,0.252331800417816,0.387140726648703,0.0067366106549642,0.000590179568377314,0.0128830417415511,0.816549771459175,0.506080798747795,1.12701874417055,0.0538747707023618,0.0210249487353395,0.0867245926693842,2021
"175","NIC",135,"country","all","1",3.81847085336247,0.830897880232622,6.80604382649231,14.2707561823157,5.52532930853958,23.0161830560918,0.555196352784834,0.447202080859063,0.663190624710606,0.141694723562342,0.0610321693118724,0.222357277812812,0.00948742200905767,-0.00904950699627388,0.0280243510143892,0.772715523893809,0.680911918301639,0.86451912948598,0.78613615056574,0.691946648516215,0.880325652615266,0.696891076347177,0.595781397865221,0.798000754829132,0.272045098701706,0.172894865942164,0.371195331461248,0.0983576359989147,0.039590360556605,0.157124911441224,0.968936175048882,0.935779806656426,1.00209254344134,0.513378513164946,0.400438717595203,0.626318308734689,0.510713762484688,0.389238954936087,0.632188570033288,0.228332579533623,0.146467699343482,0.310197459723764,0.0865809016457255,0.0213262743664357,0.151835528925015,0.783279349031115,0.685586783988733,0.880971914073496,0.821899423033958,0.743428837040635,0.900370009027281,0,0,0,0,0,0,0.601382936964243,0.49999045763508,0.702775416293405,0,0,0,0,0,0,0.0176343066324596,-0.0180538769611418,0.053322490226061,0.265314847329948,-0.056605675250728,0.587235369910624,0.0378785302948738,-0.037309032952479,0.113066093542227,0,0,0,0.712827377655231,0.606892758864748,0.818761996445714,0.195038221297345,0.105668687493506,0.284407755101184,0.0563697184260404,-0.0049317779437139,0.117671214795795,15.9345921628997,3.29548709756049,28.5736972282388,18.799286954016,4.58333577307796,33.015238134954,0,0,0,0,0,0,0,0,0,0.813402602701751,0.725652411415398,0.901152793988103,0.468938792397795,0.360381773599809,0.57749581119578,0.156060300139814,0.0722047379906972,0.239915862288931,0.198527625758968,0.111163020203782,0.285892231314153,0.823526718296576,0.729770699797601,0.917282736795552,0.391995358580514,0.290548819715387,0.493441897445641,0.103026727732345,0.0349834290226555,0.171070026442035,0.148811602230306,0.0719146815404479,0.225708522920164,0.643833688543165,0.535316624488359,0.752350752597971,0.041484107422356,-0.00971800608391691,0.0926862209286289,0,0,0,0.176473281703424,0.0827172632044482,0.270229300202399,0.356166311456835,0.247649247402028,0.464683375511641,0.0265015704451984,-0.0112565807945964,0.0642597216849932,0.504813874910698,0.171051268634782,0.838576481186615,0,0,0,2021
"176","PAN",291,"country","all","3",4.91176726105668,3.22552130071506,6.5980132213983,17.625027712574,12.3042059256244,22.9458494995237,0.82273199293992,0.768552712371449,0.876911273508392,0.0338125038640334,0.00826139110361811,0.0593636166244487,0.00985347683600569,-0.00242688251930719,0.0221338361913186,0.893791712950002,0.849452935616788,0.938130490283215,0.929601986723371,0.893675840296481,0.965528133150262,0.856544496803954,0.806630515936754,0.906458477671153,0.0512537672872917,0.0218875325648418,0.0806200020097417,0.017272922249542,-0.000192167145354562,0.0347380116444385,0.907798264091245,0.865074681200003,0.950521846982487,0.588619918112304,0.51624895336298,0.660990882861627,0.57975070046104,0.504470186828828,0.655031214093252,0.468302027338846,0.396090979468463,0.540513075209229,0.013967122991177,-0.00467547558391847,0.0326097215662725,0.247085360635141,0.182198549378532,0.31197217189175,0.279316583307742,0.216427543386277,0.342205623229206,0.0122696211869338,0.00150201914029019,0.0230372232335773,0.00532316303771847,-0.00508347957282021,0.0157298056482571,0.165730161129425,0.114201432809931,0.21725888944892,0.0126340687685307,-0.00307462925100347,0.0283427667880649,0,0,0,0,0,0,0.65302564439766,0.192236084097883,1.11381520469744,0.090038686782834,-0.0942941041123206,0.274371477677989,0,0,0,0.854060794728597,0.802985136208812,0.905136453248382,0.0504988999059541,0.0178638647631987,0.0831339350487096,0.0221598159996955,0.00180799587827652,0.0425116361211145,22.7877434544519,13.7864791466567,31.7890077622471,23.8591376171754,16.4840747146949,31.2342005196559,5.26313325265998,0.270481374784365,10.2557851305356,0.72035301581547,0.658073438426199,0.782632593204741,0.27964698418453,0.217367406795259,0.341926561573801,0.935497086585112,0.901242813254779,0.969751359915445,0.417919287067124,0.350210226627227,0.48562834750702,0.488934315884739,0.419810337737102,0.558058294032376,0.0127033458415455,-0.000730558664222463,0.0261372503473134,0.919556948793408,0.879293925011841,0.959819972574976,0.38623705283447,0.320047134686706,0.452426970982235,0.466906153684194,0.398047866771421,0.535764440596966,0.0105596190131099,-0.00216135742022119,0.023280595446441,0.863702825531774,0.814085979525785,0.913319671537763,0.00738195670608667,-0.00516957177301363,0.019933485185187,0,0,0,0.0804430512065916,0.040180027425024,0.120706074988159,0.136297174468226,0.0866803284622371,0.185914020474215,0.0395529288703861,0.0136647499478074,0.0654411077929649,0.916667608772041,0.606390769963348,1.22694444758073,0.0182101475511601,-0.000627941966054039,0.0370482370683742,2021
"177","PAN",238,"country","all","2",6.67581649232996,3.49330529145717,9.85832769320275,26.9329944315758,11.9198628231638,41.9461260399879,0.733879588020074,0.667343912912919,0.800415263127228,0.0333360386534757,0.00496269003593686,0.0617093872710146,0.00790152655535781,-0.00313484952603811,0.0189379026367537,0.854539264482641,0.801148466554896,0.907930062410387,0.832749581352598,0.774917860650421,0.890581302054776,0.767215626673549,0.703549797845514,0.830881455501585,0.154559330431066,0.0998997258936435,0.209218934968488,0.0605379651263265,0.0245219427585469,0.0965539874941061,0.921774957104615,0.880509075328512,0.963040838880718,0.502954093176197,0.425200736905842,0.580707449446552,0.509497819582748,0.426876889450516,0.592118749714981,0.364475148299681,0.292876192051321,0.43607410454804,0.00579777371427965,-0.00275512476468463,0.0143506721932439,0.282466833132263,0.209535349122283,0.355398317142244,0.328855458497011,0.258528881321091,0.399182035672931,0.011017378541346,-0.00417079782385737,0.0262055549065495,0.00447467599381435,-0.0042830249126047,0.0132323769002334,0.191668393271139,0.134726276969521,0.248610509572756,0,0,0,0,0,0,0,0,0,0.496381009528606,0.188816336032184,0.803945683025027,0,0,0,0,0,0,0.766015328227967,0.699574868658709,0.832455787797226,0.118056436798576,0.0688507218214046,0.167262151775748,0.0216675639843201,-0.00216764200191271,0.0455027699705529,38.6836410362238,9.72154752325561,67.645734549192,24.2141479289646,16.6036700512947,31.8246258066346,0,0,0,0.662636205289068,0.594048991675512,0.731223418902625,0.337363794710932,0.268776581097375,0.405951008324488,0.914346108952861,0.871553381111238,0.957138836794485,0.346888782861267,0.277881903992664,0.415895661729869,0.532776322193276,0.460183889961338,0.605368754425214,0.0497261331286038,0.0208757101900529,0.0785765560671547,0.929391238183146,0.890338578467948,0.968443897898344,0.326797346986853,0.259471131818353,0.394123562155353,0.490895584115741,0.418752751378364,0.563038416853117,0.0442896479454506,0.016761276868547,0.0718180190223541,0.861982579048045,0.810936477386597,0.913028680709492,0.0228225236863521,-0.00261209346367232,0.0482571408363766,0,0,0,0.0706087618168536,0.0315561021016556,0.109661421532052,0.138017420951955,0.0869713192905081,0.189063522613403,0.0383875286962426,0.0112791419988,0.0654959153936851,0.482687055869494,0.272142183504479,0.69323192823451,0.0452339694520607,0.0132728523353063,0.0771950865688151,2021
"178","PAN",301,"country","all","5",6.61678035837157,5.52197437923048,7.71158633751266,24.6463889607848,19.5342244415362,29.7585534800334,0.832699506177354,0.783933198250326,0.881465814104383,0.00794596780920454,-0.0015689133075544,0.0174608489259635,0.00221636495871918,-0.00213028091544086,0.00656301083287922,0.851766860819384,0.804846006315154,0.898687715323614,0.947344623244234,0.916917708927767,0.9777715375607,0.840645473986559,0.792568180226409,0.888722767746709,0.113654013106261,0.0737889438305337,0.153519082381988,0.0893299031843237,0.0533000300769044,0.125359776291743,0.95429948709282,0.92429242932148,0.98430654486416,0.507882213508297,0.43495573947459,0.580808687542004,0.505646765816939,0.431758784014385,0.579534747619493,0.398717722142599,0.330123704082752,0.467311740202445,0.00393448999691204,-0.00376841130607789,0.011637391299902,0.364211538723392,0.289163027410069,0.439260050036715,0.383920309757663,0.311290941539309,0.456549677976017,0.0167514186631528,-0.00152161922244582,0.0350244565487514,0,0,0,0.258916259606828,0.196614149975351,0.321218369238305,0.0116014939374338,-0.00757854101069658,0.0307815288855642,0,0,0,0.015021541486741,-0.0146582986777077,0.0447013816511897,0.555007543798815,0.343783232849803,0.766231854747826,0.0332019976588107,-0.0312139585315175,0.0976179538491388,0.152094752691707,0.00832735867428183,0.295862146709133,0.877939158920406,0.826477691453096,0.929400626387717,0.0257389634655069,-0.00439790080818635,0.0558758277392002,0.0136914818750502,-0.000202951450014735,0.0275859152001151,21.1287624022628,14.6765447596969,27.5809800448287,25.1729677483962,20.2755332320025,30.07040226479,0,0,0,0.627486496287725,0.559872441478309,0.695100551097142,0.372513503712275,0.304899448902858,0.440127558521691,0.981943583517062,0.960768854152712,1.00311831288141,0.552568746149125,0.483019445225548,0.622118047072702,0.369883094113446,0.301560135876333,0.438206052350559,0.0404433583322905,0.0125239283032348,0.0683627883613462,0.962895198594861,0.935241326046726,0.990549071142997,0.542731691730925,0.473173794321235,0.612289589140614,0.369883094113446,0.301560135876333,0.438206052350559,0.0404433583322905,0.0125239283032348,0.0683627883613462,0.953058144176661,0.92241103476587,0.983705253587452,0,0,0,0,0,0,0.0371048014051386,0.00945092885700307,0.0647586739532741,0.046941855823339,0.0162947464125485,0.0775889652341295,0.102946507134555,0.0655518207107682,0.140341193558343,0.876614933156311,0.588511960830468,1.16471790548215,0.0176723388938569,0.00431225843823958,0.0310324193494743,2021
